slug,name,city,state,latitude,longitude,category,public_access,source,timezone,verified_at
world-s-largest-chest-of-drawers,World's Largest Chest of Drawers,High Point,NC,35.96358,-80.008257,roadside-oddities,roadside,https://www.roadsideamerica.com/story/2148,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-chile-pepper,World's Largest Chile Pepper,Las Cruces,NM,32.311858,-106.807619,roadside-oddities,roadside,https://www.newmexico.org/things-to-do/road-trips/enchantedeight/roadside-oddities/,America/Denver,2026-09-06T21:21:44.179039+00:00
world-s-largest-collection-of-the-world-s-smallest-versions-of-the-world-s-large,World's Largest Collection of the World's Smallest Versions of the World's Largest Things,Lucas,KS,39.057611,-98.537771,roadside-oddities,limited,https://www.travelks.com/listing/worlds-largest-collection-of-the-worlds-smallest-versions-of-the-worlds-largest-things-roadside-attraction-%26-museum/1709/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-corn-cob,World's Largest Corn Cob,Olivia,MN,44.776084,-95.005925,roadside-oddities,roadside,https://www.cbsnews.com/minnesota/news/best-roadside-attractions-in-minnesota-part-2/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-covered-wagon,World's largest covered wagon,Lincoln,IL,40.148572,-89.387311,roadside-oddities,roadside,https://www.lincolnil.gov/lincoln-route-66,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-cowboy-boots,The Giant Justins,San Antonio,TX,29.519994,-98.493982,roadside-oddities,roadside,https://www.northstarmall.com/en/events/39974/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-cuckoo-clock,World's Largest Cuckoo Clock,Sugarcreek,OH,40.503106,-81.640582,roadside-oddities,roadside,https://visitsugarcreek.com/,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-czech-egg,World's Largest Czech Egg,Wilson,KS,38.824102,-98.472706,roadside-oddities,roadside,https://wilsonkschamber.com/worlds-largest-czech-egg/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-drumsticks,World's Largest Drumsticks,Warren,OH,41.235693,-80.818786,roadside-oddities,roadside,https://www.roadsideamerica.com/story/32170,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-easel,World's Largest Easel,Goodland,KS,39.338009,-101.7049,roadside-oddities,roadside,https://goodlandks.gov/news/high-plains-museum-news/goodlands-treasures/2011/10/art-in-a-big-way-goodlands-big-easel/,America/Denver,2026-09-06T21:21:44.179039+00:00
world-s-largest-egg,World's Largest Egg,Winlock,WA,46.493327,-122.937891,roadside-oddities,roadside,https://en.wikipedia.org/wiki/Winlock_Egg,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-egg-mentone,World's Largest Egg,Mentone,IN,41.1734,-86.0349,roadside-oddities,open,https://www.roadsideamerica.com/tip/471,America/Indiana/Indianapolis,2026-09-08T13:20:58.818667+00:00
world-s-largest-fork,World's Largest Fork,Springfield,MO,37.145369,-93.323274,roadside-oddities,roadside,https://www.springfieldmo.org/blog/post/visit-these-fun-quirky-locations-around-springfield/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-horseshoe-crab,"Crabbie, the World's Largest Horseshoe Crab",Lenox,AL,31.36,-87.06,roadside-oddities,private,https://en.wikipedia.org/wiki/World%27s_Largest_Horseshoe_Crab,America/Chicago,2026-09-07T01:44:25.054929+00:00
world-s-largest-kaleidoscope,Kaatskill Kaleidoscope,Mount Tremper,NY,42.049237,-74.286949,roadside-oddities,limited,https://emersonresort.com/worlds-largest-kaleidoscope/,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-knitting-needles,Former World's Largest Knitting Needles,Casey,IL,39.299502,-87.992594,roadside-oddities,roadside,https://www.bigthingssmalltown.com/knitting-needles-and-crocket-hook,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-lobster-trap,World's Largest Lobster Trap,Addison,ME,44.648972,-67.708151,roadside-oddities,roadside,https://www.openstreetmap.org/,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-mineral-hot-spring,World's Largest Mineral Hot Spring,Thermopolis,WY,43.65636,-108.197973,roadside-oddities,roadside,https://npgallery.nps.gov/GetAsset/0c2763ad-9455-4707-9804-b3b07b7587c9,America/Denver,2026-09-06T21:21:44.179039+00:00
world-s-largest-mosquito,World's Largest Mosquito,Tok,AK,63.341491,-143.078154,roadside-oddities,limited,https://muklukland.com/,America/Anchorage,2026-09-06T21:21:44.179039+00:00
world-s-largest-olive,World's Largest Olive,Lindsay,CA,36.204887,-119.105308,roadside-oddities,roadside,https://www.roadsideamerica.com/story/4022,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-oyster,World's Largest Oyster,South Bend,WA,46.666338,-123.810894,roadside-oddities,roadside,https://www.atlasobscura.com/places/the-world-s-largest-oyster,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-paper-cup,"World's Largest ""Paper"" Cup",Riverside,CA,34.006539,-117.339255,roadside-oddities,roadside,https://www.roadsideamerica.com/tip/203,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-peanut,World's Largest Peanut,Durant,OK,33.992736,-96.378405,roadside-oddities,open,https://www.travelok.com/listings/view.profile/id.22732,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-peanut-monument,World's Largest Peanut Monument,Ashburn,GA,31.706373,-83.635334,roadside-oddities,roadside,https://www.worldrecordacademy.org/2023/9/worlds-largest-peanut-monument-world-record-in-ashburn-georgia-423347,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-pecan,Seguin Giant Pecan,Seguin,TX,29.628837,-97.969628,roadside-oddities,limited,https://www.roadsideamerica.com/tip/33385,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-penny,World's Largest Penny,Woodruff,WI,45.895118,-89.700177,roadside-oddities,roadside,https://www.roadsideamerica.com/story/2255,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-pheasant,World's Largest Pheasant,Huron,SD,44.370001,-98.200075,roadside-oddities,roadside,https://www.roadsideamerica.com/tip/3320,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-pile-of-horseshoes,Kriz Farm Horseshoe Pile,Bethany,CT,41.399241,-73.042863,roadside-oddities,private,https://www.farmshow.com/a_article.php?aid=22639,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-popcorn-ball,World's Largest Popcorn Ball,Sac City,IA,42.422549,-94.99997,roadside-oddities,roadside,https://www.traveliowa.com/places/sac-city-museum-village-and-world-s-largest-popcorn-ball/51/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-potato-masher,World's Largest Potato Masher,Plover,WI,44.444892,-89.521939,roadside-oddities,roadside,https://spmetrowire.com/potd-the-worlds-largest-potato-masher/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-rocker,Route 66 Red Rocker,Cuba,MO,38.037444,-91.469595,roadside-oddities,roadside,https://www.visitmo.com/things-to-do/route-66-red-rocker,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-rocking-chair-franklin,World's Largest Rocking Chair,Franklin,IN,39.41789,-85.99979,roadside-oddities,roadside,https://fotospot.com/attractions/indiana/worlds-largest-rocking-chair,America/Indiana/Indianapolis,2026-09-08T13:34:34.826362+00:00
world-s-largest-round-barn,World's Largest Round Barn,Marshfield,WI,44.652396,-90.174269,roadside-oddities,limited,https://visitmarshfield.com/business/worlds-largest-round-barn/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-sandhill-crane,World's Largest Sandhill Crane,Steele,ND,46.861697,-99.913138,roadside-oddities,roadside,https://www.roadsideamerica.com/tip/1834,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-six-pack,World's Largest Six-Pack,La Crosse,WI,43.802842,-91.253231,roadside-oddities,roadside,https://wi101.wisc.edu/object-history-worlds-largest-six-pack/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-spruce,Quinault Big Sitka Spruce,Quinault,WA,47.477977,-123.829595,roadside-oddities,roadside,https://www.nps.gov/places/000/quinault-big-sitka-spruce-tree.htm,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-spur,World's Largest Spur,Lampasas,TX,31.051275,-98.182169,roadside-oddities,roadside,https://www.lampasas.org/m/newsflash/home/detail/432,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-strawberry,World's Largest Strawberry,Strawberry Point,IA,42.682731,-91.534686,roadside-oddities,roadside,https://www.roadsideamerica.com/story/4035,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-surfboard,World's largest surfboard,Huntington Beach,CA,33.65928,-118.000959,roadside-oddities,limited,https://www.guinnessworldrecords.com/news/2015/6/worlds-largest-surfboard-66-catch-a-wave-and-ride-their-way-to-a-record-video-386094,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-largest-sweet-tea,World's Largest Sweet Tea,Summerville,SC,33.01869,-80.176746,roadside-oddities,roadside,https://www.visitsummerville.com/sweet-tea/,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-teapot,World's Largest Teapot,Chester,WV,40.616118,-80.557208,roadside-oddities,roadside,https://www.roadsideamerica.com/story/11259,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-largest-teeter-totter,World's Largest Teeter-Totter,Casey,IL,39.299713,-87.990597,roadside-oddities,roadside,https://www.bigthingssmalltown.com/list,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-tiger-muskie,World's Largest Tiger Muskie,Nevis,MN,46.964471,-94.842047,roadside-oddities,roadside,https://cityofnevismn.gov/,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-toy-museum,World's Largest Toy Museum,Branson,MO,36.646433,-93.287465,museums,limited,https://worldslargesttoymuseum.com/worlds-largest-toy-museum/,America/Chicago,2026-09-06T22:43:52.581802+00:00
world-s-largest-turkey,World's Largest Turkey,Frazee,MN,46.72275,-95.710257,roadside-oddities,roadside,https://www.roadsideamerica.com/story/2130,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-largest-windchime,World's Largest Windchime,Casey,IL,39.299581,-87.991057,roadside-oddities,roadside,https://www.bigthingssmalltown.com/wind-chime,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-smallest-city-block,World's Smallest City Block,Dothan,AL,31.225372,-85.38923,roadside-oddities,roadside,https://www.atlasobscura.com/places/worlds-smallest-city-block,America/Chicago,2026-09-06T21:21:44.179039+00:00
world-s-tallest-filing-cabinet,World's Tallest Filing Cabinet,Burlington,VT,44.455837,-73.217221,roadside-oddities,roadside,https://www.burlingtoncityarts.org/so-co-file-under,America/New_York,2026-09-06T21:21:44.179039+00:00
world-s-tallest-free-standing-redwood-chainsaw-carving,World's Tallest Free Standing Redwood Chainsaw Carving,Piercy,CA,39.919097,-123.764318,roadside-oddities,limited,https://www.confusionhill.com/faqs,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-tallest-sugarpine,Jackson Creek Giant Sugar Pine,Shady Cove,OR,42.961233,-122.703101,roadside-oddities,limited,https://conifers.org/pi/Pinus_lambertiana.php,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-s-tallest-thermometer,World's Tallest Thermometer,Baker,CA,35.266485,-116.072778,roadside-oddities,roadside,https://www.pbssocal.org/history-society/return-of-the-desert-wayfinder-worlds-tallest-thermometer-in-baker-ca,America/Los_Angeles,2026-09-06T21:21:44.179039+00:00
world-traveler-signpost,World Traveler Signpost,Lynchville,ME,44.24434,-70.78508,roadside-oddities,roadside,https://www.maine.gov/sos/maineatlas/explore-the-atlas/world-traveler-signpost,America/New_York,2026-09-09T04:54:23.476824+00:00
world-war-ii-bunker-at-cape-may-point,World War II Bunker at Cape May Point,Lower Township,NJ,38.93284,-74.96077,weird-history,open,https://www.atlasobscura.com/places/cape-may-bunker,America/New_York,2026-09-08T17:48:18.566953+00:00
world-war-ii-lookout-tower,World War II Lookout Tower,Lower Township,NJ,38.94343,-74.96699,weird-history,limited,https://www.capemaymac.org/experience/world-war-ii-tower/,America/New_York,2026-09-08T17:48:18.566953+00:00
world-war-ii-v-1-buzz-bomb,World War II V-1 Buzz Bomb,Greencastle,IN,39.64402,-86.86519,weird-history,open,https://www.coveredbridgecountry.com/attractions/wwii-buzzbomb,America/Indiana/Indianapolis,2026-09-08T13:53:25.695107+00:00
worlds-largest-1911-pistol,World’s Largest 1911 Pistol,Mebane,NC,36.3073,-79.27759,roadside-oddities,open,https://www.strangecarolinas.com/2024/06/ncs-biggest-1911-pistol-mebane-nc.html,America/New_York,2026-09-09T05:34:33.398594+00:00
worlds-largest-air-insulated-van-de-graaff-generator,World's Largest Air-Insulated Van de Graaff Generator,Boston,MA,42.36762,-71.07073,roadside-oddities,limited,https://www.atlasobscura.com/places/worlds-largest-airinsulated-van-de-graaff-generator,America/New_York,2026-09-09T04:43:56.902716+00:00
worlds-largest-badger,World's Largest Badger,Birnamwood,WI,44.99042,-89.20452,roadside-oddities,roadside,https://www.roadsideamerica.com/tip/1425,America/Chicago,2026-09-09T13:02:00.307533+00:00
worlds-largest-ball-of-paint,Worlds Largest Ball Of Paint,Alexandria,IN,40.258859,-85.709091,roadside-oddities,limited,https://www.worldslargestballofpaint.com/,America/Indiana/Indianapolis,2026-09-06T21:21:44.179039+00:00
worlds-largest-ball-of-stamps,World’s Largest Ball of Stamps,Boys Town,NE,41.26257,-96.12698,roadside-oddities,limited,https://visitnebraska.com/boys-town/worlds-largest-ball-stamps,America/Chicago,2026-09-10T04:05:59.654525+00:00
worlds-largest-baseball,Giant Joe Tinker Baseball,Muscotah,KS,39.551224,-95.521726,roadside-oddities,roadside,https://ksbaseballhof.com/tinker-joe/,America/Chicago,2026-09-06T21:21:44.179039+00:00
worlds-largest-baseball-bat,World's Largest Baseball Bat,Louisville,KY,38.2571,-85.76471,roadside-oddities,open,https://www.sluggermuseum.com/,America/Kentucky/Louisville,2026-09-08T14:15:10.228298+00:00
worlds-largest-bigfoot-at-dahls-chainsaw-art,World's Largest Bigfoot at Dahl's Chainsaw Art,Keystone,SD,43.89116,-103.42674,cryptids,open,https://www.travelsouthdakota.com/trip-ideas/awesome-roadside-attractions,America/Denver,2026-09-10T18:11:24.763182+00:00
worlds-largest-bluebird,worlds largest bluebird,Fosston,MN,47.65853,-96.092313,roadside-oddities,roadside,https://mapcarta.com/N8832130003,America/Chicago,
worlds-largest-brown-trout,World's Largest Brown Trout,Baldwin,MI,43.89733,-85.85157,roadside-oddities,open,https://www.atlasobscura.com/places/world-s-largest-brown-trout-sculpture,America/Detroit,2026-09-08T14:53:55.160019+00:00
worlds-largest-butter-knife-and-sculpture-park,World's Largest Butter Knife and Sculpture Park,Franklin,KY,36.75864,-86.52423,roadside-oddities,open,https://www.roadsideamerica.com/tip/74601,America/Chicago,2026-09-08T14:42:00.461026+00:00
worlds-largest-candle,World's Largest Candle,Centerville,IN,39.8589,-84.9924,roadside-oddities,open,https://visitindiana.in.gov/listing/giant-candle/19529/,America/Indiana/Indianapolis,2026-09-08T13:20:58.818667+00:00
worlds-largest-cedar-bucket,World's Largest Cedar Bucket,Murfreesboro,TN,35.8438,-86.3962,roadside-oddities,open,https://www.murfreesborotn.gov/2476/Worlds-Largest-Cedar-Bucket,America/Chicago,2026-09-09T12:59:24.207387+00:00
worlds-largest-christmas-pickle,World’s Largest Christmas Pickle,Fort Smith,AR,35.35467,-94.4182,roadside-oddities,roadside,https://onlyinark.com/places-and-travel/northwest-arkansas-oddities-and-roadside-attractions/,America/Chicago,2026-09-11T01:01:36.216936+00:00
worlds-largest-corkscrew,World's Largest Corkscrew,Hurley,WI,46.45071,-90.19623,roadside-oddities,roadside,https://www.roadsideamerica.com/tip/12354,America/Chicago,2026-09-09T13:02:00.307533+00:00
worlds-largest-covered-porch-swing,World’s Largest Covered Porch Swing,Hebron,NE,40.16558,-97.59168,roadside-oddities,open,https://visitnebraska.com/hebron/worlds-largest-covered-porch-swing,America/Chicago,2026-09-10T04:05:59.654525+00:00
worlds-largest-daisy-bb-gun,World’s Largest Daisy BB Gun,Rogers,AR,36.33366,-94.12076,roadside-oddities,roadside,https://www.arkansas.com/plan-your-trip/plan/trip-ideas-itineraries/the-worlds-largest-daisy-bb-gun,America/Chicago,2026-09-11T01:01:36.216936+00:00
worlds-largest-elkhorn-arch,World's Largest Elkhorn Arch,Afton,WY,42.72432,-110.93356,roadside-oddities,open,https://travelwyoming.com/blog/stories/post/10-strange-and-wild-landmarks-in-wyoming/,America/Denver,2026-09-10T19:07:50.075112+00:00
worlds-largest-engagement-ring,World's Largest Engagement Ring,Timonium,MD,39.43733,-76.62572,roadside-oddities,open,https://www.prnewswire.com/news-releases/smyth-jewelers-and-uneek-fine-jewelry-create-worlds-largest-engagement-ring-300161337.html,America/New_York,2026-09-08T03:48:11.440333+00:00
worlds-largest-fork,World's Largest Fork,Creede,CO,37.8499,-106.9264,roadside-oddities,roadside,https://www.colorado.com/articles/quirky-roadside-attractions-colorado,America/Denver,2026-09-10T19:13:08.906905+00:00
worlds-largest-frying-pan,World's Largest Frying Pan,Georgetown,DE,38.67251,-75.37705,roadside-oddities,limited,https://www.roadsideamerica.com/story/13356,America/New_York,2026-09-08T18:31:51.932734+00:00
